post_id,pid,url,is_sold,is_mint,upload_date,title,product_image,city,is_sold,platform,item_id,location_id,platform_id,marker_price_id
173,917962777,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917962777&referrerAllArticles=false,0,1,2022-05-19 15:49:56,아이폰13 128GB 미드나이트 자급제 미개봉,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfNjcg/MDAxNjUyOTQzMDE0MDk1.ZjwYzxcf3nKOfG0M3Ekzf5aztY41_XYMunEWjbBNV1sg.K8oL7VJWUpESWIdd3QB4tlCSkO0u3P2lZy1PVWxx2bYg.JPEG/20220518%2525EF%2525BC%2525BF181811.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
174,917960565,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917960565&referrerAllArticles=false,0,0,2022-05-19 15:38:29,아이폰13,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTgz/MDAxNjUyOTQyMjg0NTQ2.CCMjcnKZyFY5kMk7iX-FwLATTSBE2YtdgDMZ5KqyJ5wg.D5-4zLKOY2wisoGPxIi0uQpzGsyA4NuWhTeX1ay0vogg.JPEG/20220416_165157.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
175,917958930,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917958930&referrerAllArticles=false,0,1,2022-05-19 15:30:12,아이폰13프로 그래파이트 256기가 자급제 미개봉 판매(최저가),https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTQ2/MDAxNjUyOTQxODI4MjI4.mezgoMEWwKSeBoY9-bGtlEk7jNiUMczxlbagLtBHWVsg.BjTP7FfWidM19zGgQNGtbdfpTnsK_sKc4dkOgrGD5N4g.JPEG/IMG_6608.JPG?type=f740_740,,,Jongo Nara,11,15,14,29
176,917957034,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917957034&referrerAllArticles=false,0,0,2022-05-19 15:20:00,아이폰13 128기가 레드,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTgx/MDAxNjUyOTQwOTkxNzcx.d-fxpYpTaHDPuAfZQaV-h2IFdrdPs8HQYezLvkKiqTAg.FsJ5dlVTAWcSkw_y_AuVoYV1ye_L0ux-e0Vxq6ibsfsg.JPEG/D91378A8-E8D8-40FA-9018-AF02D4A4E6AF.jpeg?type=f740_740,,,Jongo Nara,11,15,14,29
177,917956397,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917956397&referrerAllArticles=false,0,1,2022-05-19 15:16:41,[미개봉 서울] 아이폰 13 프로 그래파이트 자급제,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMyAg/MDAxNjUyOTQxMDE1NTE5.Mi8pwEIyk3s-S9AyxYJmNsaSwRC1zaS8VoR1zfuRC5sg.QQHCQdGv1acG_5dyK6P3FHxgoe_yDJhGYPTK15ZGDO8g.JPEG/IMG_3968.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
178,917955561,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917955561&referrerAllArticles=false,0,0,2022-05-19 15:12:47,아이폰13프로 128G 자급제/시에라블루,https://cafeptthumb-phinf.pstatic.net/MjAyMjA0MjlfNDgg/MDAxNjUxMjM1NTc2OTgx.xgK7M1nvwEQcV3mrI3iwHft0K6gzqnT9706LRG69xUEg.5Ow6E53IoIUbnP43T-AbuQHuZ0sFVknu3yZNUvUQrHgg.JPEG/20220428%2525EF%2525BC%2525BF101822.jpg?type=f740_740,부산광역시,해운대구,Jongo Nara,11,15,14,29
179,917953574,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917953574&referrerAllArticles=false,0,1,2022-05-19 15:02:50,아이폰13 256g 자급제 미개봉,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjM1/MDAxNjUyOTQwMTg3NzY4.io0cSj4FtIwjqm7wSMoa8sRAITBQh4eQDo07ntINvMUg.-650u2appOCjZSa03dQIwkUicVUdgB87DyreryP5HIQg.JPEG/20220519%2525EF%2525BC%2525BF123520.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
180,917953405,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917953405&referrerAllArticles=false,0,0,2022-05-19 15:02:02,아이폰 13,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjAg/MDAxNjUyOTQwMDY5NTMw.WIzBvgKzcVoPe9LhMKXE1CodMJvUjfcV5P3JDMk1JV4g.arEpWao2WPvBBFsG4RJMcmBDez4wOB0msoKdoIhZjHYg.JPEG/2D94C654-B980-495B-BA60-195982D9FF26.jpeg?type=f740_740,경기도,안성시,Jongo Nara,11,15,14,29
181,917951688,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917951688&referrerAllArticles=false,0,0,2022-05-19 14:53:37,방이역~오금역] 아이폰13미니 128기가 스타라이트 개인이예요,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTY1/MDAxNjUyOTM5NTg4NjAw.PH6uTMId63CsPUuoFtzWvRbMWdyr16yptMuUTzG9WdIg.4XfhZ_hbbm9wT6X-4lXE5n8kUuYZUTjsGFni8L5iA4wg.JPEG/20220519_144402.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
182,917945840,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917945840&referrerAllArticles=false,0,1,2022-05-19 14:22:02,아이폰13 자급제 128 핑크 미개봉,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjQ4/MDAxNjUyOTM3NzM3MTUy.l_ssYx0CHdOjT2WSs_squjP3P5vC34iWL5yZPdpy2rYg.mtGQ-aOOT31xmcrKphCZSdLZRKPD7Lbk089sdugf8sog.JPEG/IMG_0041.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
183,917944445,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=917944445&referrerAllArticles=false,0,1,2022-05-19 14:15:08,SS급]아이폰13 블랙 128G 배100 84.5만원판매해요,,,,Jongo Nara,11,15,14,29
184,917936928,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917936928&referrerAllArticles=false,0,0,2022-05-19 13:36:28,애플 아이폰 13 프로 256GB 그레파이트 팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfNTcg/MDAxNjUyOTM0OTk4NDg0.6uA_Xk9gl2_0FZkzW9IML6L_O8E5pFTy3UsEVsGDdnYg.vL8vvsDFoEZ1-sQMvAAoOmGdv2wKk6qMvh3cVvUdkxgg.JPEG/IMG_1625.jpg?type=f740_740,경기도,용인시 기흥구,Jongo Nara,11,15,14,29
185,917933988,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917933988&referrerAllArticles=false,0,0,2022-05-19 13:21:43,아이폰13프로 256GB 자급제 골드 풀박스 115만원에 팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTEy/MDAxNjUyOTM0MTE3MTky.PzZUxowXioDuhRXm1elvdvrtnx2kp5q9iSVGm5IJF3wg.NOeGbzmQRc-uBe4bSKOTksxM00nzanZHM4xaJZu-_3og.JPEG/40.jpg?type=f740_740,경기도,광명시,Jongo Nara,11,15,14,29
186,917930654,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917930654&referrerAllArticles=false,0,0,2022-05-19 13:06:18,아이폰 X 256Gb 커스텀 13pro 시에라불루 디자인,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjY1/MDAxNjUyOTMzMTkxNjky.bTS3GOgIJ5dXAmk6evhC4-tDCjPeVbQ4MFt7WIs-FRog.b1LDD2ETpdKUNjqTBLWOg39t_KE9rN-Y8wPdNp_jMb4g.JPEG/20220506%2525EF%2525BC%2525BF164511.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
187,917928008,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917928008&referrerAllArticles=false,0,1,2022-05-19 12:53:13,아이폰13 자급제 128G 스타라이트 미개봉,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTdfMjcz/MDAxNjUyNzcwMzg2NjQw.wb2wbGIthwPal7tiFhkHMgcGPjiKvannOLb2NSG3ts0g.NHoQyYXV3fcA-VYCLbbJ9g2o__eQXuBsb2C3c5lnD5Mg.JPEG/IMG_0031.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
188,917920105,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917920105&referrerAllArticles=false,0,1,2022-05-19 12:16:36,아이폰 13 프로 그래파이트 128gb 미개봉 새상품,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfOTMg/MDAxNjUyODU1MTQwNDQ5.qXNUmgid8D4evfTw_bnZWFeYSXAayQDx1GgYTtRG_ecg.7SgThSgPK3GOcSWeDXvrdTLIvrP9dO4hICKrDC3bg24g.JPEG/KakaoTalk_20220518_152313058_03.jpg?type=f740_740,서울특별시,은평구,Jongo Nara,11,15,14,29
189,917919131,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917919131&referrerAllArticles=false,0,1,2022-05-19 12:12:08,(미개봉)아이폰13 프로 그린 128 자급제 팝니다.,,,,Jongo Nara,11,15,14,29
190,917914619,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917914619&referrerAllArticles=false,0,1,2022-05-19 11:49:51,아이폰13 pro max 128기가 그래파이트 팝니다(S급 / 배터리100%),https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjgw/MDAxNjUyOTI4NDgwODEz.XGzm1IFpr44xu3TGH5CzNBkNpYhedqwUKmjc_Zejlrog.ggxWwRFELC4ZSnoUoeoreBdxBY5Rl6VehUponRRbS2wg.JPEG/IMG_20220328.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
191,917912476,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917912476&referrerAllArticles=false,0,0,2022-05-19 11:38:59,아이폰13pro(256),https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjUy/MDAxNjUyOTI3Nzg0OTMx.6toprTjjQL9vVYIh_G6fE2aDzWoNQrQ14pbpHMYekN8g.yauz7wBuZm6ZaXfql8SdI04aViT42h9A_zGj6lOzBmMg.JPEG/21F15267-C591-498C-B655-FD09A89ECBEE.jpeg?type=f740_740,,,Jongo Nara,11,15,14,29
192,917908464,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917908464&referrerAllArticles=false,0,0,2022-05-19 11:20:53,아이폰 13 pro max 128g ,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTEx/MDAxNjUyOTI2MzU3ODI0.frc6SqJErE4t8G01rFGqhPshusnmEBhlL5adtB4izWAg.ewFBNx__SJUInpzwbltf-K7T576FLQyNkPIWKetj5rAg.JPEG/IMG_20220519_003450.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
193,917906047,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917906047&referrerAllArticles=false,0,1,2022-05-19 11:09:52,아이폰13미니 128G 미개봉새상품,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjYz/MDAxNjUyOTI2MjA4Njk1.NAGiufuXlXsmwg6_n6igpXpCICJNA2yXS334G3hH8qwg.bJGBlvj9niRVbuO9VTyBrbt8eyD1DS6g8s-JNHV2-GAg.JPEG/20220518%2525EF%2525BC%2525BF121034.jpg?type=f740_740,서울특별시,강남구,Jongo Nara,11,15,14,29
194,917905242,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917905242&referrerAllArticles=false,0,1,2022-05-19 11:06:35,아이폰13프로 자급제 미개봉 115만,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjcw/MDAxNjUyOTI1OTc4MjE3.YcLWQvIYuo6ADy4tlq3kRupw2mWN5JipiTykZugqeO0g.2urtx-R58Hb_h8JSEAz6JMo5v-WcuIVJssYEHUhBU38g.PNG/image_%25281%2529.png?type=f740_740,대전광역시,서구,Jongo Nara,11,15,14,29
195,917903526,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917903526&referrerAllArticles=false,0,1,2022-05-19 10:58:47,아이폰 13 프로 128 ss급,,,,Jongo Nara,11,15,14,29
196,917902995,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917902995&referrerAllArticles=false,0,0,2022-05-19 10:56:28,아이폰13 프로맥스 128 실버 팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTNfNzIg/MDAxNjUyNDE3ODQ1MTU0.6YUrtyUIMGVmRUWbPFhCfDTVXMcwbT0LWukswCp2b44g.odTk_CBpF3IkzA-96_qmdXEvV6pzxHV7ocEv_SlAko8g.PNG/IMG_9106.PNG?type=f740_740,,,Jongo Nara,11,15,14,29
197,917902637,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917902637&referrerAllArticles=false,0,1,2022-05-19 10:54:51,58795 특S급 아이폰13미니 핑크 128GB 배터리98% 공기계 팝니다 70만원,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTc1/MDAxNjUyOTI1MzA5NTk4.ivVogdY9rAbu9vkGhfCYumSluKK1PoWyfJoOMvGqtZYg.jYFVf8ylzMAFY84Y4k8Ebj3ncfJGqM8KI7g3-3OhXeQg.JPEG/KakaoTalk_20220430_155955999_14.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
198,917900488,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917900488&referrerAllArticles=false,0,0,2022-05-19 10:45:20,아이폰13pro (256g),,,,Jongo Nara,11,15,14,29
199,917898888,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917898888&referrerAllArticles=false,0,1,2022-05-19 10:37:44,아이폰13프로 자급제 미개봉판매,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjI1/MDAxNjUyOTI0MjYzODUz.t0NpVX09BqgQxpHbSqZhtWkvZw2-8qDYvrjgUvnQa0og.89Y4ZPaYMLlnx1EhN3c9O9SZB4P2CF6ZZRooKgahC00g.PNG/image_%25281%2529.png?type=f740_740,대전광역시,서구,Jongo Nara,11,15,14,29
200,917894883,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917894883&referrerAllArticles=false,0,1,2022-05-19 10:20:46,S급 아이폰 13미니 핑크 128기가 상태 완전 양호 색깔이쁨!,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTc0/MDAxNjUyOTIzMjIwMTMz.QBAvo5o8oDkHGKUu7FjQXeVYRIJX03KXqBGwHJvOaHQg.iiIi2QMNN9I8EPKVJKhAXLd4HfxX-7w7dyT5r4U2ERsg.JPEG/photo_2022-05-10_16-23-20_%25282%2529.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
201,917892364,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917892364&referrerAllArticles=false,0,1,2022-05-19 10:10:12,아이폰13프로미개봉판매,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfNiAg/MDAxNjUyOTIyNjE5NDE1.CkefR4imIvTObMb8xWHCJHQrK3pzYJUuSx1gDVB4DSEg.Z9x1ai0xIw2bGaSGKhVpz6DeZmQn7Ht2At-Fj4uUD8cg.PNG/image_%25281%2529.png?type=f740_740,,,Jongo Nara,11,15,14,29
202,917887819,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917887819&referrerAllArticles=false,0,0,2022-05-19 09:49:55,아이폰13프로 128 씨에라블루 자급제 팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjEz/MDAxNjUyOTIxNDA5NzI0.5xwdnTfxndgMLXTFyZWAgeovfTgb_BcfKcOtATw_1MUg.oULIdz3dzA9hdssUY_ljN0jy-kPm07PJ3yeMQRWFRUAg.JPEG/15555.jpg?type=f740_740,울산광역시,남구,Jongo Nara,11,15,14,29
203,917886818,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917886818&referrerAllArticles=false,0,0,2022-05-19 09:45:21,아이폰13 128 스타라이트 애플케어플러스 자급제 경북 구미,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjA2/MDAxNjUyOTIxMTMxNTYx.7DukRXqe5pitmhY5i_uL1Ziqd5GpXDfkLfiSzUfNkNYg.eH3p3-dWXhqY052goyNsML65A6915gINxcUcvR1-jJog.JPEG/IMG_1440.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
204,917885796,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917885796&referrerAllArticles=false,0,0,2022-05-19 09:40:22,아이폰xs max 512기가 골드 판매 또는 아이폰13미니로 교환,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTM0/MDAxNjUyODY2ODMzOTE3.0rkUScNxZTuSkNgfKr3WvCjZCjoR9DAHTgR23Wq7bN4g.nbjl023nbQCUs9co5vqJzWdNwX3mvuy1vLQ7L65XAIUg.JPEG/IMG_0101.JPG?type=f740_740,,,Jongo Nara,11,15,14,29
205,917882574,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917882574&referrerAllArticles=false,0,0,2022-05-19 09:23:44,아이폰13프로 시에라블루 128기가,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfNjUg/MDAxNjUyOTE5ODQxNDk5.U7d7ZCRU5mgVV8rNDeO4Z_SESOcHwoe5qUyDx8JLyvUg.IYha9Ipu8NPBGUAJbjNk55cXvculiYbioGmhmIQIYFgg.JPEG/IMG_4761.jpg?type=f740_740,충청남도,홍성군,Jongo Nara,11,15,14,29
206,917881774,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917881774&referrerAllArticles=false,0,0,2022-05-19 09:19:44,아이폰 13 pro 골드 512 언락폰,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfODcg/MDAxNjUyOTE5Mzk5NTI1.QtzSIy-99ojjmAUChRxRwVO6vfkAhgu2DZ9WHJbaSPUg.3U62VWVSCzl3vz6WtjuAW60iO7Hr3_UJOsgaSKFmeZsg.JPEG/20220519_091208.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
207,917881632,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917881632&referrerAllArticles=false,0,1,2022-05-19 09:19:03,아이폰 13 프로 미개봉 실버 자급제,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfNTIg/MDAxNjUyODc4MDUyNDE4.oiJaBkabnr_eNClzvJJJICbvuQZ-m9NKg747nKklwssg.t1sGFwt3kw4g3gdCaL71PB1q5VfCCGMI6eFnERICm-sg.JPEG/20220518%2525EF%2525BC%2525BF214510.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
208,917880237,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917880237&referrerAllArticles=false,0,0,2022-05-19 09:12:04,아이폰13미니 미드나잇블랙 128gb 새폰,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTQw/MDAxNjUyODcyMjUzNDQ1.8KKacGtsSzBaEj9g5DA8NYF9yPPNaD7frehK0Mucvlsg.ZbrD1lV_DuwgkTXfgKc0c3dOwIkoZPY6ms-k3tZf1mQg.JPEG/20220518%2525EF%2525BC%2525BF135311.jpg?type=f740_740,경기도,안산시 단원구,Jongo Nara,11,15,14,29
209,917880202,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=427&boardtype=C&page=1&articleid=917880202&referrerAllArticles=false,0,1,2022-05-19 09:11:56,아이폰13프로미개봉,,,,Jongo Nara,11,15,14,29
210,917879453,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917879453&referrerAllArticles=false,0,1,2022-05-19 09:07:54,아이폰13 프로 그파 128GB 판매(미개봉),,,,Jongo Nara,11,15,14,29
211,917875360,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917875360&referrerAllArticles=false,0,0,2022-05-19 08:43:00,아이폰 13미니 블루 512 새상태급 팔아요~~,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTkx/MDAxNjUyOTE3MzkzMTMz.KC4aqP-jly2XkuKMKauNMgW7oRQHSQJgor2aAI_QiXIg.1x1fhB3UnSi43lVTO2lKserEzmDStZJZIIYzxgl-CgYg.JPEG/IMG_2127.JPG?type=f740_740,경기도,하남시,Jongo Nara,11,15,14,29
212,917875349,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917875349&referrerAllArticles=false,0,1,2022-05-19 08:42:55,(미개봉_대전)아이폰프로13 128GB 그파,,,,Jongo Nara,11,15,14,29
213,917874731,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917874731&referrerAllArticles=false,0,1,2022-05-19 08:38:33,아이폰13 PRO 256기가 그라파이트 미개봉자급제 팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTI0/MDAxNjUyOTE2OTY4NDky.oq51AB7Y2c6T0J_nwd6MlyspIRYT_-UBue_BfgIG2Mcg.ZhCV0FwWZpRCddn0tr-Vej0c7i_A64Z6LZBIhCueLgYg.JPEG/20220519_083010.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
214,917872103,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917872103&referrerAllArticles=false,0,0,2022-05-19 08:20:16,구매한지 하루된 아이폰13 프로 256g팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfNTgg/MDAxNjUyOTE2MDMxMzc3.fedMoC7CEsig2c4zHq3x1P5NSS8GHoyVhDf4_vD_i_gg.1S6gf6XE3xKs0csMqgB9ZZIIXwn3BebnSp6CSMODl68g.JPEG/20220518%2525EF%2525BC%2525BF170359.jpg?type=f740_740,경기도,수원시,Jongo Nara,11,15,14,29
215,917867817,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917867817&referrerAllArticles=false,0,0,2022-05-19 07:46:54,초특가 아이폰13 Pro Max 512G 자급제 거의 새 것 가져가실분,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMzAw/MDAxNjUyOTE0MDI4NjQz.SOBbBifmYByDIEuNUvrERtAAsUTlyXP6aOj9-pzBjNYg.Kv-jO3KgnlJHB-7OJFafyzTqHbA3t68GKV4w0X9grEEg.JPEG/20220516%2525EF%2525BC%2525BF222401.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
216,917863805,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917863805&referrerAllArticles=false,0,1,2022-05-19 07:09:53,아이폰13 128G 레드 자급제 미개봉 팝니다.,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTZfMTU0/MDAxNjUyNjg4NjcxODU0.EqFVmH6L4MMW_aLcJ2HzsgxHB4K4a0MHT5vQvA08DfAg.EWNwxAxRPUv7ZEgtLoHKCJYd45mhvMHcLa6wC0sNORUg.JPEG/KakaoTalk_20220516_170925964_01.jpg?type=f740_740,인천광역시,계양구,Jongo Nara,11,15,14,29
217,917859291,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917859291&referrerAllArticles=false,0,0,2022-05-19 06:13:41,아이폰13미니 128g 미드나이트 애케플 자급제 판매합니다.,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjE1/MDAxNjUyOTA4MzQ2Mzcy.WbkQY8Yj4yeejz2BDVMTxEJjojJCqVeufXgh7hfsmvAg.bWMigLY50oB37C3KObSeJM24aG-1Z4bVsqccbIg0U-Mg.JPEG/%2525EA%2525B5%2525AC%2525EC%252584%2525B13.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
218,917857494,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917857494&referrerAllArticles=false,0,1,2022-05-19 05:43:14,아이폰13프로 256 그래파이트 미개봉,,,,Jongo Nara,11,15,14,29
219,917857462,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=917857462&referrerAllArticles=false,0,1,2022-05-19 05:42:34,아이폰13 SSS급 256기가 배터리100% 94만,,,,Jongo Nara,11,15,14,29
220,917850791,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917850791&referrerAllArticles=false,0,1,2022-05-19 03:14:32,아이폰13프로 128 s급,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjgg/MDAxNjUyODk3Njg1MzQx.9yTHiAFwDr8UwqeHHB5CQgbS0Nqmx_r6as92-hamvIQg.ya2ehDCDelx5irT-aRqh-bomaX375yb__rD7h0kvDEMg.JPEG/20220519%2525EF%2525BC%2525BF031210%2525EF%2525BC%2525BF.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
221,917844425,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917844425&referrerAllArticles=false,0,1,2022-05-19 01:27:12,미개봉 아이폰13프로 골드 그린 쌔거팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMjYg/MDAxNjUyODkxMjQ2MDY0.FVAKqRNHBsqHEKp_lo2nd2EWj00Q2nGcyXmIHB5Hu1sg.GBHvdzzwE3OoVdlNtKMvCz4FFl7Z4Y812sKAXJtmkakg.JPEG/20220512%2525EF%2525BC%2525BF201443.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
222,917842855,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917842855&referrerAllArticles=false,0,0,2022-05-19 01:07:57,아이폰13미니 스타라이트 128gb + 애케플,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTlfMTYx/MDAxNjUyODkwMDkwMjA5.h6RG-OyGbFCXtybUhNVehh9Tf3X97rYebAeLkHpdQCAg.cMj6WSoUPAp46fJtwMMsHukNYHVWYQcrq9Q5D444mqwg.JPEG/1652889877011.jpg?type=f740_740,경기도,안산시 단원구,Jongo Nara,11,15,14,29
